Score,WOR
1472.0,True
-80.0,False
1235.0,True
352.0,False
1196.0,True
312.0,False
278.0,False
-355.0,False
1206.0,True
-177.0,False
1189.0,True
1566.0,True
-45.0,False
-94.0,False
-27.0,False
300.0,False
96.0,False
1248.0,True
999.0,True
91.0,False
-144.0,False
1233.0,True
-185.0,False
-63.0,False
1182.0,True
150.0,False
1371.0,True
-246.0,False
-133.0,False
1192.0,True
-220.0,False
-160.0,False
-32.0,False
169.0,False
-74.0,False
1181.0,True
1416.0,True
-308.0,False
-49.0,False
1172.0,True
-326.0,False
-253.0,False
-92.0,False
897.0,True
1517.0,True
1170.0,True
-151.0,False
1234.0,True
155.0,False
119.0,False
1408.0,True
-467.0,False
-127.0,False
1292.0,True
1046.0,True
195.0,False
980.0,True
1157.0,True
1092.0,True
-157.0,False
-174.0,False
-188.0,False
158.0,False
188.0,False
1408.0,True
1181.0,True
1184.0,True
444.0,False
1102.0,True
-388.0,False
-18.0,False
3.0,False
1181.0,True
-382.0,False
270.0,False
217.0,False
640.0,False
1150.0,True
1147.0,True
-48.0,False
1199.0,True
1283.0,True
1324.0,True
-359.0,False
1397.0,True
111.0,False
1236.0,True
1325.0,True
1226.0,True
1326.0,True
-83.0,False
1384.0,True
1772.0,True
373.0,False
1432.0,True
109.0,False
-70.0,False
1482.0,True
1278.0,True
1243.0,True
-324.0,False
1463.0,True
-116.0,False
1288.0,True
-300.0,False
-329.0,False
-430.0,False
-405.0,False
-234.0,False
322.0,False
-372.0,False
-234.0,False
1104.0,True
1265.0,True
1641.0,True
1200.0,True
1010.0,True
-142.0,False
-172.0,False
125.0,False
-280.0,False
-324.0,False
-166.0,False
-398.0,False
20.0,False
-198.0,False
210.0,False
1390.0,True
1032.0,True
1181.0,True
-244.0,False
-276.0,False
104.0,False
1471.0,True
-259.0,False
-303.0,False
474.0,False
-225.0,False
