Score,WOR
503.0,True
522.0,True
505.0,True
426.0,True
408.0,True
-530.0,False
-535.0,False
493.0,True
450.0,True
433.0,True
469.0,True
515.0,True
524.0,True
459.0,True
-482.0,False
513.0,True
513.0,True
527.0,True
474.0,True
521.0,True
510.0,True
515.0,True
518.0,True
513.0,True
514.0,True
511.0,True
500.0,True
499.0,True
469.0,True
507.0,True
504.0,True
508.0,True
521.0,True
515.0,True
511.0,True
511.0,True
473.0,True
506.0,True
507.0,True
482.0,True
503.0,True
518.0,True
518.0,True
518.0,True
498.0,True
498.0,True
471.0,True
486.0,True
482.0,True
513.0,True
520.0,True
499.0,True
493.0,True
495.0,True
526.0,True
508.0,True
506.0,True
511.0,True
523.0,True
488.0,True
474.0,True
521.0,True
497.0,True
503.0,True
513.0,True
-508.0,False
513.0,True
524.0,True
519.0,True
501.0,True
500.0,True
500.0,True
526.0,True
511.0,True
515.0,True
521.0,True
516.0,True
385.0,True
519.0,True
-507.0,False
489.0,True
487.0,True
429.0,True
-540.0,False
520.0,True
481.0,True
497.0,True
517.0,True
505.0,True
511.0,True
476.0,True
522.0,True
477.0,True
523.0,True
467.0,True
-503.0,False
493.0,True
479.0,True
471.0,True
-480.0,False
-506.0,False
504.0,True
520.0,True
515.0,True
516.0,True
517.0,True
519.0,True
507.0,True
510.0,True
517.0,True
502.0,True
-500.0,False
519.0,True
504.0,True
525.0,True
516.0,True
-497.0,False
509.0,True
509.0,True
521.0,True
525.0,True
511.0,True
516.0,True
510.0,True
517.0,True
459.0,True
510.0,True
509.0,True
509.0,True
489.0,True
492.0,True
514.0,True
473.0,True
516.0,True
517.0,True
455.0,True
510.0,True
513.0,True
481.0,True
521.0,True
449.0,True
-526.0,False
517.0,True
-496.0,False
517.0,True
-493.0,False
522.0,True
512.0,True
509.0,True
478.0,True
-502.0,False
-511.0,False
495.0,True
508.0,True
479.0,True
500.0,True
-524.0,False
484.0,True
515.0,True
519.0,True
-576.0,False
494.0,True
483.0,True
482.0,True
456.0,True
503.0,True
-503.0,False
497.0,True
478.0,True
518.0,True
488.0,True
492.0,True
485.0,True
524.0,True
399.0,True
464.0,True
448.0,True
480.0,True
461.0,True
396.0,True
-496.0,False
-485.0,False
-535.0,False
522.0,True
522.0,True
507.0,True
514.0,True
511.0,True
513.0,True
502.0,True
524.0,True
517.0,True
520.0,True
506.0,True
522.0,True
387.0,True
460.0,True
-504.0,False
506.0,True
496.0,True
512.0,True
-529.0,False
512.0,True
493.0,True
504.0,True
519.0,True
523.0,True
511.0,True
505.0,True
512.0,True
519.0,True
498.0,True
-507.0,False
521.0,True
497.0,True
451.0,True
486.0,True
477.0,True
527.0,True
517.0,True
497.0,True
515.0,True
518.0,True
457.0,True
485.0,True
444.0,True
515.0,True
502.0,True
501.0,True
509.0,True
521.0,True
505.0,True
-516.0,False
-516.0,False
498.0,True
516.0,True
516.0,True
516.0,True
521.0,True
486.0,True
508.0,True
518.0,True
516.0,True
504.0,True
497.0,True
498.0,True
511.0,True
488.0,True
-531.0,False
517.0,True
510.0,True
-512.0,False
465.0,True
-557.0,False
485.0,True
496.0,True
476.0,True
-540.0,False
-508.0,False
483.0,True
-512.0,False
493.0,True
463.0,True
511.0,True
520.0,True
496.0,True
-501.0,False
522.0,True
498.0,True
457.0,True
-507.0,False
440.0,True
-501.0,False
425.0,True
-517.0,False
346.0,True
515.0,True
487.0,True
484.0,True
491.0,True
479.0,True
525.0,True
513.0,True
-498.0,False
507.0,True
514.0,True
513.0,True
521.0,True
314.0,True
501.0,True
493.0,True
494.0,True
479.0,True
-511.0,False
514.0,True
479.0,True
525.0,True
493.0,True
-519.0,False
484.0,True
-510.0,False
489.0,True
525.0,True
497.0,True
494.0,True
494.0,True
495.0,True
499.0,True
